#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
0,Mon Oct 14 15:09:26 EDT 2019,33,33,Assignment3Suite,BuildTest2+ BuildTest3+ InsertTest1+ InsertTest2+ InsertTest3+ SizeTest3+ , ,BuildTest1- DelMinTest1- DelMinTest2- DelMinTest3- DelMinTest4- EverythingTest- GetMinTest1- GetMinTest2- GetMinTest3- SizeTest1- SizeTest2- SizeTest4- , ,
1,Mon Oct 14 15:14:00 EDT 2019,11,-22,Assignment3Suite,BuildTest2 BuildTest3 , ,BuildTest1 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1- InsertTest2- InsertTest3- SizeTest1 SizeTest2 SizeTest3- SizeTest4 , ,
2,Mon Oct 14 15:14:16 EDT 2019,33,22,Assignment3Suite,BuildTest2 BuildTest3 InsertTest1+ InsertTest2+ InsertTest3+ SizeTest3+ , ,BuildTest1 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 SizeTest1 SizeTest2 SizeTest4 , ,
3,Mon Oct 14 15:19:33 EDT 2019,27,-6,Assignment3Suite,BuildTest1+ BuildTest2 BuildTest3 GetMinTest2+ SizeTest1+ , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 InsertTest1- InsertTest2- InsertTest3- SizeTest2 SizeTest3- SizeTest4 , ,
4,Mon Oct 14 15:20:02 EDT 2019,33,6,Assignment3Suite,BuildTest2 BuildTest3 InsertTest1+ InsertTest2+ InsertTest3+ SizeTest3+ , ,BuildTest1- DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2- GetMinTest3 SizeTest1- SizeTest2 SizeTest4 , ,
5,Mon Oct 14 15:21:17 EDT 2019,33,0,Assignment3Suite,BuildTest2 BuildTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest3 , ,BuildTest1 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 SizeTest1 SizeTest2 SizeTest4 , ,
6,Mon Oct 14 15:23:34 EDT 2019,33,0,Assignment3Suite,BuildTest2 BuildTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest3 , ,BuildTest1 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 SizeTest1 SizeTest2 SizeTest4 , ,
7,Mon Oct 14 15:49:12 EDT 2019,33,0,Assignment3Suite,BuildTest2 BuildTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest3 , ,BuildTest1 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 SizeTest1 SizeTest2 SizeTest4 , ,
8,Mon Oct 14 15:54:26 EDT 2019,16,-17,Assignment3Suite,BuildTest2 BuildTest3 GetMinTest2+ , ,BuildTest1 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 InsertTest1- InsertTest2- InsertTest3- SizeTest1 SizeTest2 SizeTest3- SizeTest4 , ,
9,Mon Oct 14 15:54:41 EDT 2019,16,0,Assignment3Suite,BuildTest2 BuildTest3 GetMinTest2 , ,BuildTest1 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,
10,Mon Oct 14 15:55:20 EDT 2019,33,17,Assignment3Suite,BuildTest1+ BuildTest2 BuildTest3 GetMinTest2 InsertTest2+ SizeTest1+ , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 InsertTest1 InsertTest3 SizeTest2 SizeTest3 SizeTest4 , ,
11,Mon Oct 14 15:57:24 EDT 2019,27,-6,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 InsertTest2 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2- GetMinTest3 InsertTest1 InsertTest3 SizeTest2 SizeTest3 SizeTest4 , ,
12,Mon Oct 14 15:58:42 EDT 2019,27,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 InsertTest2 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest3 SizeTest2 SizeTest3 SizeTest4 , ,
13,Mon Oct 14 15:59:14 EDT 2019,44,17,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 GetMinTest2+ InsertTest1+ InsertTest2 InsertTest3+ SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
14,Mon Oct 14 15:59:26 EDT 2019,44,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
15,Mon Oct 14 16:03:57 EDT 2019,61,17,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest3+ SizeTest4+ , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 , ,
16,Mon Oct 14 16:20:02 EDT 2019,55,-6,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest4 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3- , ,
17,Mon Oct 14 16:21:07 EDT 2019,55,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest4 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 , ,
18,Mon Oct 14 16:21:59 EDT 2019,27,-28,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 SizeTest1 SizeTest4 , ,DelMinTest1 DelMinTest2 DelMinTest3- DelMinTest4 EverythingTest GetMinTest1 GetMinTest2- GetMinTest3 InsertTest1- InsertTest2- InsertTest3- SizeTest2 SizeTest3 , ,
19,Mon Oct 14 16:23:24 EDT 2019,33,6,Assignment3Suite,BuildTest2 BuildTest3 InsertTest1+ InsertTest2+ InsertTest3+ SizeTest3+ , ,BuildTest1- DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 SizeTest1- SizeTest2 SizeTest4- , ,
20,Mon Oct 14 16:24:04 EDT 2019,33,0,Assignment3Suite,BuildTest2 BuildTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest3 , ,BuildTest1 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 SizeTest1 SizeTest2 SizeTest4 , ,
21,Mon Oct 14 16:26:50 EDT 2019,33,0,Assignment3Suite,BuildTest2 BuildTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest3 , ,BuildTest1 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 SizeTest1 SizeTest2 SizeTest4 , ,
22,Mon Oct 14 16:27:47 EDT 2019,33,0,Assignment3Suite,BuildTest2 BuildTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest3 , ,BuildTest1 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 SizeTest1 SizeTest2 SizeTest4 , ,
23,Mon Oct 14 16:30:10 EDT 2019,33,0,Assignment3Suite,BuildTest2 BuildTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest3 , ,BuildTest1 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 SizeTest1 SizeTest2 SizeTest4 , ,
24,Mon Oct 14 16:33:25 EDT 2019,33,0,Assignment3Suite,BuildTest2 BuildTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest3 , ,BuildTest1 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 SizeTest1 SizeTest2 SizeTest4 , ,
25,Mon Oct 14 16:36:47 EDT 2019,33,0,Assignment3Suite,BuildTest2 BuildTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest3 , ,BuildTest1 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 SizeTest1 SizeTest2 SizeTest4 , ,
26,Mon Oct 14 16:37:10 EDT 2019,33,0,Assignment3Suite,BuildTest2 BuildTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest3 , ,BuildTest1 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 SizeTest1 SizeTest2 SizeTest4 , ,
27,Mon Oct 14 16:40:31 EDT 2019,44,11,Assignment3Suite,BuildTest1+ BuildTest2 BuildTest3 GetMinTest2+ InsertTest1 InsertTest2 InsertTest3 SizeTest1+ , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3- SizeTest4 , ,
28,Mon Oct 14 16:40:56 EDT 2019,44,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
29,Mon Oct 14 16:52:17 EDT 2019,66,22,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2+ SizeTest3+ SizeTest4+ , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
30,Mon Oct 14 16:58:32 EDT 2019,77,11,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1+ DelMinTest2+ DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
31,Mon Oct 14 16:58:50 EDT 2019,77,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
32,Mon Oct 14 17:01:23 EDT 2019,77,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
33,Mon Oct 14 17:03:20 EDT 2019,88,11,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 GetMinTest1+ GetMinTest2 GetMinTest3+ InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest4 EverythingTest , ,
34,Mon Oct 14 17:04:57 EDT 2019,100,12,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4+ EverythingTest+ GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , , , ,
35,Mon Oct 14 17:10:31 EDT 2019,100,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , , , ,
36,Mon Oct 14 17:11:01 EDT 2019,72,-28,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1- DelMinTest2- DelMinTest4- EverythingTest- GetMinTest3- , ,
37,Mon Oct 14 17:11:37 EDT 2019,100,28,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1+ DelMinTest2+ DelMinTest3 DelMinTest4+ EverythingTest+ GetMinTest1 GetMinTest2 GetMinTest3+ InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , , , ,
38,Mon Oct 14 17:23:34 EDT 2019,94,-6,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1- , ,
39,Mon Oct 14 17:24:17 EDT 2019,94,0,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 , ,
40,Mon Oct 14 17:24:20 EDT 2019,94,0,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 , ,
41,Mon Oct 14 17:26:55 EDT 2019,94,0,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 , ,
42,Mon Oct 14 17:28:49 EDT 2019,88,-6,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 GetMinTest1- , ,
43,Mon Oct 14 17:31:37 EDT 2019,88,0,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 GetMinTest1 , ,
44,Mon Oct 14 17:42:35 EDT 2019,88,0,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 GetMinTest1 , ,
45,Mon Oct 14 17:53:56 EDT 2019,88,0,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 GetMinTest1 , ,
46,Mon Oct 14 18:06:06 EDT 2019,88,0,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 GetMinTest1 , ,
47,Mon Oct 14 18:07:37 EDT 2019,88,0,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 GetMinTest1 , ,
48,Mon Oct 14 18:08:13 EDT 2019,88,0,Assignment3Suite,BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 GetMinTest1 , ,
49,Mon Oct 14 18:09:24 EDT 2019,100,12,Assignment3Suite,BuildTest1+ BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1+ GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , , , ,
50,Tue Oct 15 11:16:13 EDT 2019,100,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , , , ,
51,Wed Oct 16 18:50:54 EDT 2019,100,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , , , ,
52,Wed Oct 16 18:58:04 EDT 2019,72,-28,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest2 DelMinTest3 EverythingTest GetMinTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest3 , ,DelMinTest1- DelMinTest4- GetMinTest3- SizeTest2- SizeTest4- , ,
53,Wed Oct 16 19:06:12 EDT 2019,72,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2+ SizeTest3 SizeTest4+ , ,DelMinTest1 DelMinTest2- DelMinTest4 EverythingTest- GetMinTest3 , ,
54,Wed Oct 16 19:07:47 EDT 2019,72,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest3 , ,
55,Wed Oct 16 19:28:36 EDT 2019,100,28,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1+ DelMinTest2+ DelMinTest3 DelMinTest4+ EverythingTest+ GetMinTest1 GetMinTest2 GetMinTest3+ InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , , , ,
56,Wed Oct 16 20:18:44 EDT 2019,100,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , , , ,
57,Wed Oct 16 22:29:36 EDT 2019,100,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , , , ,
